human_name,zebrafish_name
TRPC7,trpc7b
POLR2J3,polr2j
FKBP2,fkbp2
PRPF39,prpf39
SDHA,sdha
TMEM14A,zgc:163080
DDB1,ddb1
MVB12A,mvb12a
SNRNP48,snrnp48
CFAP77,CFAP77
KCNQ3,kcnq3
SLC6A11,slc6a11b
CMTM3,cmtm3
TAS2R16,tas2r200.1
TAS2R16,tas2r200.2
CLK3,clk4a
ANKRD26,si:ch211-272n13.3
NOL4L,nol4lb
SDK2,SDK2 (1 of many)
SDK2,sdk2b
TMEM87B,TMEM87B
BARHL1,barhl1a
BARHL1,barhl1b
ARHGAP12,arhgap12b
TTC37,ttc37
UPK3BL1,upk3b
BTBD3,btbd3b
TMEM185A,tmem185
AC093668.1,rasa4
TNS2,tns3.2
TNS2,tns2a
TNS2,tns3.1
TNS2,tns1a
TNS2,tns2b
AC093668.3,upk3b
POLR2J2,polr2j
LRRC8C,lrrc8c
RNF41,rnf41
AC105052.1,upk3b
RFK,rfk
PRMT3,prmt3
SLX4,slx4
SLX4,si:dkey-44g23.2
DDX6,ddx6
ZC3H7B,zc3h7bb
ZC3H7B,zc3h7ba
RASA4,rasa4
LRRC8D,lrrc8db
PEPD,pepd
KCNAB3,CABZ01083937.1
EIF3I,eif3i
LRRC8B,pidd1
LRRC8B,si:zfos-323e3.4
LRRC8B,lrch4
ZMYM1,si:ch211-240b21.2
WDR11,wdr11
JUP,jupa
JUP,jupb
MAGEH1,ndnl2
POMC,pomcb
POMC,pomca
FAM57B,fam57bb
FAM57B,fam57ba
WBP1,si:ch73-290k24.6
OSMR,lifrb
OSMR,lifra
OSMR,il11ra
OSMR,il6r
OSMR,ghrb
OSMR,ghra
HAT1,hat1
KIF13A,kif13a
PHGDH,phgdh
SLC7A3,slc7a3a
SLC7A3,slc7a3b
PLEKHG1,CABZ01048666.1
RRP1B,rrp1
BTBD10,btbd10b
BTBD10,btbd10a
CEP152,cep152
METAP1D,metap1d
NYAP1,CR854980.1
PLA2G4E,pla2g4f.1
PLA2G4E,pla2g4f.2
NFYA,nfyal
NFYA,nfya
INO80B,ino80b
CRTAM,BX120005.1
CEPT1,cept1a
CEPT1,cept1b
ADNP,adnpb
ADNP,adnpa
SLC25A12,slc25a12
CYP1A2,cyp1a
XPOT,xpot
EEF1E1-BLOC1S5,eef1e1
SGIP1,sgip1a
SGIP1,sgip1b
EDC3,edc3
TXNDC5,txndc5
MZT2B,mzt2b
RFPL2,hhla2a.2
RFPL2,hhla2b.2
RFPL2,hhla2b.1
RFPL2,hhla2a.1
RFPL2,BX901922.1
RFPL2,CR382337.1
RFPL2,CR382337.2
RFPL2,zgc:112965
RFPL2,BX323882.1
RFPL2,si:ch73-1f23.1
RFPL2,CABZ01074886.1
RFPL2,CABZ01074888.1
RFPL2,FP015862.4
RFPL2,si:dkey-219e21.4
RFPL2,zgc:195001
RFPL2,BX957278.1
STRBP,strbp
UBASH3B,ubash3bb
UBASH3B,ubash3ba
INSR,insra
INSR,insrb
AC113554.1,ace
APOBEC2,apobec2a
APOBEC2,apobec2b
TPSG1,si:dkey-9p24.5
TPSG1,si:dkey-16l2.17
TPSG1,zgc:92313
TPSG1,zgc:112038
TPSG1,zgc:153968
TPSG1,zgc:123295
TPSG1,CU571315.2
TPSG1,CU571315.3
TPSG1,zgc:163079
TPSG1,si:dkeyp-93a5.2
TPSG1,gzma
TPSG1,gzmk
TPSG1,si:dkey-32n7.9
TPSG1,zgc:165423
TPSG1,prss60.2
TPSG1,prss60.3
TPSG1,prss60.1
TPSG1,si:dkey-32n7.7
MRPL47,mrpl47
FGF17,fgf17
FGF17,fgf21
FGF17,fgf1a
FGF17,fgf1b
FGF17,fgf2
KIF13B,kif13bb
KIF13B,kif13ba
INO80B-WBP1,ino80b
TSPO2,tspo
FOXK1,foxk1
TPSB2,si:dkey-9p24.5
TPSB2,si:dkey-16l2.17
TPSB2,zgc:92313
TPSB2,zgc:112038
TPSB2,zgc:153968
TPSB2,zgc:123295
TPSB2,CU571315.2
TPSB2,CU571315.3
TPSB2,zgc:163079
TPSB2,si:dkeyp-93a5.2
TPSB2,gzma
TPSB2,gzmk
TPSB2,si:dkey-32n7.9
TPSB2,zgc:165423
TPSB2,prss60.2
TPSB2,prss60.3
TPSB2,prss60.1
TPSB2,si:dkey-32n7.7
SMPD4,smpd4
SLC38A5,slc38a5a
BLOC1S5,bloc1s5
SLC13A1,slc13a1
HMGCL,hmgcl
DCTN4,dctn4
RWDD4,rwdd
DPM1,dpm1
TRAPPC1,trappc1
CSK,csk
GGT7,GGT7
BLOC1S5-TXNDC5,bloc1s5
DRAM2,dram2a
DRAM2,dram2b
BMP6,bmp6
ACTL6A,actl6a
MRPS18B,mrps18b
HMX1,hmx1
CAMK2D,camk2d1
EEF1E1,eef1e1
CEP104,cep104
TKFC,tkfc
PTPRN,ptprnb
PTPRN,ptprna
PLAU,plaub
ATP10D,atp10d
ZNF326,znf326
METTL22,mettl22
TNRC6A,tnrc6a
GTF3C4,gtf3c4
OSBPL5,osbpl5
PPP1R10,ppp1r10
ACSS2,acss2
DDX31,ddx31
ELOVL2,elovl2
TKTL2,tktb
MAGEA11,ndnl2
PKHD1L1,si:ch211-244a23.1
PKHD1L1,pkhd1l1
ZNF385D,znf385d
BACE1,bace1
TBK1,tbk1
PHYHIP,phyhip
NABP2,NABP2
CBLN4,cbln4
GTF2H2C,gtf2h2
MC3R,mc3r
ACSM2B,acss2l
SLC5A4,slc5a8l
SYT4,syt4
FTCDNL1,zgc:153901
KCNJ8,kcnj8
ARID3B,arid3b
SOCS1,socs1a
SRMS,SRMS
CTDNEP1,ctdnep1b
CTDNEP1,ctdnep1a
GPR78,gpr78a
GPR78,gpr78b
CYP1A1,cyp1a
PPP1R14C,ppp1r14c
RAD51AP1,rad51ap1
RGPD2,ranbp3a
CTC1,ctc1
SRGAP1,srgap1b
SRGAP1,srgap1a
TAF11L4,taf11
PIGU,pigu
TAF11L2,taf11
MBD3L2,mbd3a
NEUROG3,neurog3
PPCDC,ppcdc
ZNF160,si:ch211-148l7.4
ZNF160,znf576.1
ZNF160,si:dkey-154p10.3
ZNF160,zgc:66472
ZNF160,si:dkey-89b17.4
ZNF160,znf646
MSANTD4,msantd4
PGLYRP1,pglyrp5
NOA1,noa1
KYAT3,si:ch211-180m24.3
KYAT3,FO818711.1
KYAT3,kyat3
KYAT3,si:ch73-97h19.2
CAPG,capgb
CAPG,capga
ACHE,ache
OVOL1,ovol1a
OVOL1,ovol1b
TTC36,ttc36
AL157935.2,st6galnac6
CLN8,cln8
BCL2L12,si:ch73-248e21.1
TSPY3,nap1l4a
TSPY3,tspy
SHH,shhb
SHH,shha
TFPI,tfpia
LRRC74A,lrrc74a
MOB3A,mob3a
FAM122C,fam122b
MYL6,myl6
MYL6,zgc:153867
PLCD1,plcd1a
PLCD1,plcd1b
RELN,CABZ01113373.1
RELN,LO018598.1
DRD4,drd4a
DRD4,drd4b
SLAIN2,slain2
IP6K1,ip6k1
POLR1E,polr1e
ASXL1,asxl1
CPEB1,cpeb1b
CPEB1,cpeb1a
MARS2,mars2
AGR2,agr2
RAVER2,raver2
PRIMA1,si:dkey-85n7.6
SLC24A2,slc24a2
SLC24A2,CABZ01081780.1
TMEM62,tmem62
DPYSL3,dpysl3
EMC4,emc4
EMC4,CABZ01113812.1
ITGAV,itgav
AL133353.2,cox15
MCM3,mcm3
ATP5PD,atp5pd
SERPINF2,serpinf2a
SERPINF2,serpinf2b
NKX2-3,nkx2.3
RWDD2B,rwdd2b
TRMT6,trmt6
RBM24,rbm24a
CHD3,chd3
IL11RA,il11ra
IL11RA,il6r
IL11RA,ghrb
IL11RA,ghra
JAKMIP1,jakmip1
RBFOX1,rbfox1
LRRC38,lrrc38a
AOC2,aoc2
GALT,galt
FAN1,fan1
TMEM240,tmem240a
TMEM240,tmem240b
TMEM94,tmem94
BORCS7-ASMT,borcs7
TTC21A,CU633479.6
DCC,dcc
SDHD,sdhdb
SDHD,sdhda
OTOA,si:dkey-71b5.7
ARHGEF10L,arhgef10lb
ARHGEF10L,arhgef10la
LARP1B,larp1b
KAT2B,kat2b
ATR,atr
GDNF,gdnfa
GDNF,gdnfb
CNPY4,cnpy4
IGLC7,ighv2-1
IGLC7,ighv2-3
IGLC7,ighv2-2
IGLC7,si:ch211-180a12.2
SCRT2,scrt2
POLH,polh
TDP2,tdp2b
TDP2,tdp2a
PCSK7,pcsk7
HSPD1,hspd1
HSPE1-MOB4,mob4
CTLA4,cd28
SPATA2,spata2
AFTPH,aftpha
NCK2,nck2b
ST3GAL2,st3gal2
ZCCHC7,zcchc7
SLC22A13,slc22a13b
B3GAT1,B3GAT1
B3GAT1,b3gat1a
RBBP4,rbbp4
MFAP4,si:ch1073-110a20.7
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,zmp:0000001323
MFAP4,MFAP4 (1 of many)
MFAP4,CABZ01084501.3
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,mfap4
MFAP4,MFAP4 (1 of many)
MFAP4,zgc:171687
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,MFAP4 (1 of many)
MFAP4,FO203432.1
TMEM125,tmem125b
TBC1D8B,TBC1D8B
G6PC,g6pca.2
G6PC,g6pcb
G6PC,g6pca.1
MAP3K13,MAP3K13
AMN,amn
SUN1,sun1
SUN1,zgc:152977
GLI3,gli3
IL20,il19l
CDC42BPB,cdc42bpb
MAGOHB,magoh
SRD5A3,srd5a3
WDR3,wdr3
TBX18,tbx18
CTRB1,zgc:136461
CTRB1,ctrb1
RACK1,rack1
PM20D1,pm20d1.2
PM20D1,pm20d1.1
ATP2C1,atp2c1
DSTYK,dstyk
TMEM81,si:dkey-48j7.3
NRL,nrl
ATRAID,atraid
SNAPC1,snapc1a
SNAPC1,snapc1b
SPRY4,spry4
CAT,cat
C17orf113,zbtb8b
LRCH3,lrch3
DDX41,CABZ01072952.1
ITGAE,itgae.2
ITGAE,itgae.1
FOXD2,foxd1
TMC8,tmc8
GOLT1A,golt1a
REN,ren
SFRP1,sfrp1b
SFRP1,sfrp1a
GPR62,GPR62 (1 of many)
GPR62,gpr61l
PTGR1,si:dkey-11k2.7
PTGR1,ptgr1
NHSL2,nhsl2
SOX13,sox13
ADRB2,adrb2a
ADRB2,adrb2b
NDFIP1,ndfip1
NDFIP1,ndfip1l
MTF2,mtf2
PTN,ptn
TEKT1,tekt1
FAM53B,fam53b
ZC3H11A,zc3h11a
DIPK1A,fam69ab
DIPK1A,fam69aa
MAML3,maml3
KPNA1,kpna1
RNF103,rnf103
BIVM-ERCC5,bivm
PCSK1,pcsk1
TXNRD2,txnrd2.1
TXNRD2,txnrd2.2
STIL,stil
CBL,cbl
CYBA,cyba
DPP4,zgc:136971
MUC6,CABZ01080550.1
MUC6,muc2.2
SSU72P8,ssu72
TMPRSS9,tmprss9
SPECC1,specc1
MIF,mif
ATG14,ATG14
CLDN12,cldn12
IGFBP3,igfbp3
RRP9,rrp9
CRHBP,crhbp
PTGER4,ptger4a
PTGER4,ptger4b
POLR1D,polr1d
HOXB3,hoxb3a
PGAP2,pgap2
IFT22,ift22
WDR59,wdr59
NCAPG2,ncapg2
HTR2C,htr2cl2
HTR2C,htr2cl1
GRIN2A,grin2ab
DISP2,disp2
UBE2NL,ube2na
UBE2NL,ube2nb
OPTN,optn
KIT,kita
KIT,kitb
KCNC1,kcnc1a
KCNC1,kcnc1b
GYG2,gyg2
HOXC6,hoxc6b
HOXC6,hoxc6a
DELE1,dele1
INSIG1,insig1
SERGEF,sergef
ATM,atm
ENPP4,enpp4
ITGBL1,itgbl1
MRPL35,mrpl35
C16orf72,zgc:66160
DOK6,dok6
SECISBP2,secisbp2
KCNK17,kcnk12l
KCNK17,si:ch211-261a10.5
ATXN7,atxn7
TPD52L1,tpd52l1
REV3L,rev3l
ALKBH5,alkbh5
ADGRL2,adgrl2a
ADGRL2,adgrl2b.1
ADGRL2,si:ch1073-186i23.1
TMEM9,tmem9
VSX2,vsx2
SYNPR,SYNPR
SYNPR,synpr
PKD2L1,pkd2l1
CTSW,ctsbb
CTSW,ctss1
CTSW,tinagl1
CTSW,ctsl.1
SLC25A25,slc25a25b
SLC25A25,slc25a25a
SLC25A25,slc25a24l
EIF3L,eif3s6ip
SFMBT2,sfmbt2
PHF20L1,phf20l1
PKMYT1,pkmyt1
PIP4P2,pip4p2
ABCG4,abcg4a
ABCG4,abcg4b
GPR137,gpr137
INHA,inha
GATA6,gata6
SLC17A8,slc17a8
GDF1,spaw
GDF1,ndr1
GDF1,mstnb
GDF1,tgfb2l
GDF1,ndr2
GDF1,gdf11
GDF1,mstna
GDF1,admp
GDF1,gdf3
MALSU1,si:zfos-1192g2.3
PCARE,si:ch1073-155h21.2
PCARE,CABZ01056321.1
SLC14A2,slc14a2
SCYL2,SCYL2
HELZ2,zgc:113057
HELZ2,si:dkey-97a13.6
HELZ2,helz2
TRDN,trdn
TRDN,si:ch211-266g18.10
ESR1,esr1
SPIN1,spinb
SPIN1,spina
SPIN1,zmp:0000000521
METTL23,mettl23
METTL23,CABZ01084225.1
CWF19L1,cwf19l1
GPX7,gpx7
TRIM16,trim16
LTF,tfa
CDRT1,fbxw10
OXTR,oxtr
OXTR,oxtrl
RPP38,rpp38
FAM19A4,CABZ01118738.1
FAM19A4,fam19a4a
ACOX1,acox1
AC005670.2,gosr2
GID8,gid8b
GID8,gid8a
RAD51,rad51
YIPF5,yipf5
TAS2R9,tas2r200.1
TAS2R9,tas2r200.2
YARS,yars
RAB11FIP4,rab11fip4a
RAB11FIP4,rab11fip4b
IRX2,irx2a
WAS,wasa
WAS,wasb
TUBA1A,tuba1a
ZBTB47,zbtb47b
ZBTB47,zbtb47a
F3,f3a
F3,crfb12
CALCOCO2,calcoco2
HTR1F,htr1aa
XYLT1,xylt1
EBNA1BP2,ebna1bp2
CLOCK,clocka
CLOCK,clockb
TSFM,tsfm
SAR1A,arl14
SAR1A,sar1ab
SAR1A,arl11
SAR1A,arl5c
MCOLN2,mcoln2
CUBN,cubn
POU1F1,pou1f1
HIST1H1B,si:ch73-368j24.12
EFHD1,efhd1
RNF122,RNF122
TMEM117,tmem117
NR0B1,nr0b1
NETO1,neto1
NETO1,neto1l
GCLM,gclm
TENT5C,tent5c
SRPK2,FP236318.1
SRPK2,CABZ01113818.1
SRPK2,FP236318.2
BSCL2,bscl2l
BSCL2,bscl2
USP43,usp43b
USP43,usp43a
PTGFRN,CU984600.1
PTGFRN,PTGFRN
SYT16,syt16
PLIN1,plin1
NCAPG,ncapg
SENP6,senp6a
MAB21L3,mab21l3
GCLC,gclc
DDTL,ddt
CD2AP,cd2ap
RIPPLY2,ripply1
CFAP74,cacna1db
MCM10,mcm10
CYP26B1,cyp26b1
ASNSD1,asnsd1
AMN1,amn1
RNASEK,rnasekb
RNASEK,rnaseka
PCBP2,pcbp2
COCH,coch
MLPH,mlpha
MLPH,mlphb
DARS,dars
CRYBB1,crybb1
SEC14L1,SEC14L1
EIF3K,eif3k
FMOD,fmoda
FMOD,fmodb
ZNF335,ZNF335
ISCA2,isca2
LMNB2,lmnb2
FRZB,frzb
AQP4,aqp4
TRAK1,trak1a
C8B,c8b
TRIM33,trim33
SETD7,setd7
PRICKLE2,prickle2b
PRICKLE2,prickle2a
WDR41,wdr41
OLFML3,olfml3a
OLFML3,olfml3b
CXCR3,cxcr3.1
CXCR3,cxcr3.3
PLS3,pls3
DNAJC10,dnajc10
KCNMB1,si:ch211-247n2.1
KCNMB1,kcnmb2
LMTK3,si:dkey-40m6.8
SNAPC5,snapc5
HINT2,hint2
NRDE2,nrde2
STX1B,stx1b
PPCS,ppcs
FAM217A,fam217b
FAM217A,si:ch211-266k22.6
LMOD2,lmod2b
LMOD2,lmod2a
CLDN16,cldnf
CLDN16,cldn15la
ANXA1,ANXA1 (1 of many)
ANXA1,anxa1b
ANXA1,anxa1a
ANXA1,anxa1c
AXIN1,axin1
ABCG8,abcg8
RAB27A,rab27a
DNAAF4,dnaaf4
PSMA8,psma8
CCDC126,ccdc126
C12orf10,myg1
REEP1,reep1
ABCD4,abcd4
AC012531.3,hoxc5a
SYF2,syf2
DERL3,derl3
GTF2A1,gtf2a1
UFSP2,ufsp2
RNASEH2B,rnaseh2b
LUM,lum
MDFI,MDFI
ATP10A,atp10a
BTN2A1,zgc:162154
BTN2A1,zgc:162154
BTN2A1,CABZ01059909.1
BTN2A1,zgc:123297
BTN2A1,zgc:175177
BTN2A1,cabz01076234.2
BTN2A1,si:dkey-208m12.2
BTN2A1,AL935044.2
KIF7,kif7
SLC17A2,si:ch1073-513e17.1
SLC17A2,slc17a5
SLC17A2,slc37a4b
SLC17A2,slc37a4b
SLC4A4,slc4a4a
SLC4A4,slc4a4b
SLA,sla1
SLA,SLA (1 of many)
KLHL10,klhl10a
KLHL10,klhl10b.1
KLHL10,klhl10b.2
KBTBD11,kbtbd11
EPC1,epc1a
EPC1,epc1b
DXO,DXO
DRC3,drc3
PABPN1,pabpn1
GTF3A,gtf3ab
GTF3A,gtf3aa
EN1,en1b
EN1,en1a
DRD5,BX530018.1
GID4,GID4
ARHGAP9,CABZ01088367.1
SLC35F6,slc35f6
TPBG,tpbgb
CCDC59,ccdc59
EHBP1L1,ehbp1l1a
MTPAP,mtpap
AL049557.1,inka2
FABP7,fabp7b
FABP7,fabp7a
GTF2H1,gtf2h1
ASPHD2,asphd2
ADGRG6,adgrg6
HDDC3,hddc3
COMMD4,commd4
COMP,si:ch211-43f4.1
BTF3L4,btf3l4
IGHV1OR21-1,ighv2-1
IGHV1OR21-1,ighv2-3
IGHV1OR21-1,ighv2-2
IGHV1OR21-1,si:ch211-180a12.2
PPP1CB,ppp1cb
HIF3A,hif1al
MFSD14B,CU856539.1
MFSD14B,si:ch211-87m7.2
TCTEX1D1,tctex1d1
GYS2,gys2
MYOZ3,BX072577.1
MYOZ3,myoz3a
CYGB,cygb1
CYGB,cygb2
FRYL,fryl
LINC02218,taf11
STOML1,stoml1
ANTXR2,antxr2a
ANTXR2,antxr2b
AC100868.1,oc90
CEP85L,cep85l
AL359922.1,mtap
DRC1,drc1
RASA1,rasa1a
RASA1,rasa1b
TP53RK,tp53rk
MORF4L2,morf4l1
AL121594.1,si:dkeyp-33b5.4
TMEM72,tmem72
DEPP1,si:dkeyp-72g9.4
DEPP1,si:ch73-6k14.2
RCC1,rcc1
CRLF1,crlf1a
CRLF1,crlf1b
AKR1C2,zgc:101765
AKR1C2,zgc:110782
AKR1C2,zgc:110366
AKR1C2,akr1a1a
AKR1C2,zgc:56622
COX5A,cox5aa
COX5A,cox5ab
TBC1D9,tbc1d9
SLC25A28,slc25a28
ANKRD20A3,si:ch211-272n13.3
AQP3,aqp3b
AQP3,aqp3a
COX8C,cox8a
SNAP29,snap29
C3orf18,si:ch211-161c3.5
TTLL1,ttll1
TLE3,tle3a
TLE3,tle3b
AP002990.1,tut1
TMEM127,tmem127
SSU72,ssu72
PECAM1,zgc:154125
PECAM1,si:ch1073-66l23.1
UBTF,ubtf
HIRA,hira
PRAMEF8,si:ch73-174h16.4
PDILT,zgc:136472
PDILT,zgc:100906
STX3,STX3
STX3,stx3a
IGLC2,ighv2-1
IGLC2,ighv2-3
IGLC2,ighv2-2
IGLC2,si:ch211-180a12.2
GALK1,galk1
LPIN2,lpin2
CIDEC,cidec
FAM84A,fam84a
CD38,CR318624.2
TTI2,tti2
MIPEP,si:ch73-1a9.4
MIPEP,mipep
GRXCR1,GRXCR1
GRXCR1,grxcr1
SMCHD1,smchd1
NEIL3,neil3
POLA2,pola2
HNF4A,hnf4a
CSNK1A1L,ttbk1a
CSNK1A1L,ttbk1b
CSNK1A1L,ttbk2b
CSNK1A1L,ttbk2a
DBF4B,dbf4b
ZBED4,zbed4
DENND4C,dennd4c
ANKS3,anks3
AL121753.1,eif6
VAPB,vapb
AC010463.1,babam1
KATNBL1,katnbl1
RUSC2,rusc2
ABHD17A,abhd17ab
ABHD17A,abhd17aa
SCML1,phc1
HECTD2,hectd2
CLPTM1L,clptm1l
EEF2,eef2l2
NDUFS4,ndufs4
C11orf16,si:dkey-8l13.5
FGF9,fgf21
FGF9,fgf1a
FGF9,fgf1b
MPDZ,si:dkey-92j12.5
MPDU1,mpdu1a
MPDU1,mpdu1b
LRRN3,lrrn3a
LRRN3,lrrn3b
RCE1,rce1a
MCTP1,mctp1a
MCTP1,mctp1b
GDPD1,gdpd1
SLF1,slf1
LRRC14,si:ch73-174h16.4
WWP1,wwp1
FBXO16,fbxo16
SH2D7,si:ch211-112g6.4
IL2RB,il21r.1
IL2RB,il2rb
IL2RB,csf2rb
IFT52,ift52
CDKN2AIPNL,cdkn2aipnl
RIN1,si:ch211-168d1.3
RIN1,rin1a
RIN1,rabgef1l
ZXDC,zic6
ZMYND10,zmynd10
AMBP,ambp
CYP2R1,cyp2r1
KAZN,kaznb
SLC25A17,slc25a17
SIAE,siae
XRCC3,xrcc3
NXN,nxn
Z84488.2,dse
GJA8,gja8a
GJA8,gja8b
ACP6,acp6
ERCC6L2,ercc6l2
CLEC12B,si:dkey-26c10.5
CLEC12B,si:ch211-170d8.8
CLEC12B,BX682234.1
CLEC12B,si:ch211-193e13.5
SKI,skia
SERPINE2,serpine2
PTK2B,ptk2ba
PTK2B,ptk2bb
UBE2F,ube2f
PRDM1,prdm1a
NFRKB,nfrkb
DRAM1,dram1
PIGW,pigw
RERGL,rergla
FNDC5,fndc5b
FNDC5,fndc5a
LIG1,lig1
FARSB,farsb
MRPS22,mrps22
MEIS1,meis1b
NELL2,nell2a
NELL2,nell2b
RBM5,rbm5
FZD8,fzd8a
FZD8,fzd8b
TLX3,tlx3b
TLX3,CABZ01067175.1
NRP1,nrp1a
DNM1,dnm1a
DNM1,dnm1b
GLB1L2,b3gat1b
GLB1L2,GLB1L2
FGF21,fgf17
FGF21,fgf21
FGF21,fgf1a
FGF21,fgf1b
FGF21,fgf2
STYK1,styk1b
PYCR3,pycr3
MDC1,mdc1
MAGEB1,ndnl2
GDAP2,gdap2
SERINC2,serinc2
SERINC2,serinc2l
PZP,si:dkey-52d15.2
PZP,si:dkey-105h12.2
PZP,si:ch211-212c13.8
PZP,a2ml
PZP,sb:cb37
PZP,si:ch211-212c13.10
PZP,zgc:171445
PZP,zgc:171446
PZP,si:dkey-46g23.2
PZP,si:dkey-46g23.5
PZP,zgc:165453
PZP,zgc:171426
PZP,CABZ01075618.1
PZP,zgc:165518
PHYH,zgc:174917
PARP15,si:ch211-244b2.3
PARP15,parp12b
PARP15,si:ch211-244b2.4
PARP15,FO744833.2
PARP15,FO744833.1
PARP15,CABZ01079480.1
ST7,st7
ST7,st7
MED19,med19a
MED19,med19b
UCMA,ucmaa
UCMA,ucmab
IGSF3,igsf3
LHFPL3,lhfpl3
DCP1B,dcp1b
POFUT2,pofut2
BYSL,bysl
ZNF541,znf541
MN1,mn1b
MN1,mn1a
CYB5R4,cyb5r4
NPHP4,nphp4
BICD1,CABZ01085700.1
BICD1,bicd1a
HNRNPM,hnrnpm
RALGAPA2,ralgapa2
LGALS7B,lgals3b
LGALS7B,si:dkey-95h12.2
LEMD1,zgc:92287
GADD45G,gadd45gb.1
GADD45G,BX530077.1
GADD45G,gadd45ga
POM121L12,pom121
PHF8,phf8
SNRNP40,snrnp40
NRM,nrm
MAGEB6B,ndnl2
EIF3F,eif3f
CASQ2,casq2
DPP7,dpp7
SMPD1,smpd1
OS9,os9
AQP12B,aqp12
CPNE6,CABZ01087415.1
CPNE6,cpne8
LRRC74B,lrrc74b
KCTD15,kctd15a
KCTD15,KCTD15
MYOG,myog
RPS7,rps7
TAL1,tal1
RPL37,rpl37
GPS2,gps2
TIMM13,timm13
C5AR1,CABZ01041494.1
SPACA4,spaca4l
BICC1,bicc1b
BICC1,bicc1a
FZD6,fzd6
SYTL2,sytl2a
MGAT5B,MGAT5B
MAP2K1,map2k1
TRAPPC2,trappc2
OR56A1,adra2db
OR56A1,adra2da
OR56A1,adra1ab
LRRC17,lrrc17
TAF4B,taf4b
OR56A5,adra2db
OR56A5,adra2da
OR56A5,adra1ab
ZMAT4,zmat4a
ZMAT4,zmat4b
CELSR3,celsr3
FBXL13,fbxl13
PDE1A,pde1a
NT5C1B,nt5c1bb
NT5C1B,nt5c1ba
GLRX,glrx
PIGB,pigb
NT5C1B-RDH14,nt5c1bb
NT5C1B-RDH14,nt5c1ba
CHAC1,chac1
MAGOH,magoh
FBXL19,si:ch211-214j8.12
FBXL19,zgc:158376
FBXL19,si:ch73-173p19.1
FBXL19,fbxl6
SCAMP2,scamp2
SCAMP2,scamp2l
NDUFB8,ndufb8
SGMS2,sgms2a
SGMS2,sgms2b
MEF2C,mef2cb
HIF1AN,hif1an
PRICKLE3,prickle3
PHACTR2,phactr2
SEC31B,sec31b
AL133352.1,ndufb8
ETF1,etf1b
ETF1,etf1a
PFDN5,pfdn5
HNRNPLL,CABZ01100304.1
RNASEH1,rnaseh1
SDC3,CABZ01080702.1
ZNF513,znf513b
ZNF513,znf513a
KIF19,kif19
DES,desmb
DES,desma
SLC1A7,slc1a7a
SLC1A7,slc1a7b
HOXC12,hoxc12b
HOXC12,hoxc12a
NEMP2,nemp2
EXOC7,exoc7
DNAI2,dnai2a
LEMD3,lemd3
SLC20A1,slc20a1b
SLC20A1,slc20a1a
EFCAB11,efcab11
TBC1D25,tbc1d25
SPIC,spic
FIBP,fibpa
FIBP,fibpb
FBN3,fbn2b
TES,tes
CAMSAP2,camsap2a
CAMSAP2,camsap2b
TUBB2B,tubb2
MEF2B,mef2b
METTL7A,si:ch211-173n18.3
METTL7A,mettl7a
METTL7A,mettl7a
SNX11,snx11
AVPI1,si:ch211-197k17.3
TEX47,LO017829.1
DLX1,dlx1a
DNMT3A,dnmt3aa
DNMT3A,dnmt3ab
ZNF804B,znf804b
DIPK2A,dia1a
DIPK2A,dia1b
KCNK7,kcnk12l
KCNK7,si:ch211-261a10.5
DLX2,dlx2a
HSPA8,hspa8
HSPA8,si:dkey-4p15.3
SLC1A5,slc1a5
GAS2L3,gas2l3
P2RX5-TAX1BP3,p2rx5
P2RX5-TAX1BP3,p2rx8
CNTN1,cntn1a
CNTN1,cntn1b
GRIK4,grik4
LPAR1,lpar1
EMC6,emc6
ATP8A2,atp8a2
CACNA1F,cacna1fb
TAX1BP3,tax1bp3
ITPRID2,itprid2
EIF2B4,eif2b4
P2RX5,p2rx5
P2RX5,p2rx8
ANKRD12,ankrd12
BLOC1S2,bloc1s2
CARHSP1,carhsp1
GPR25,gpr25
PDZK1,pdzk1
P3H3,p3h3
MFSD4B,mfsd4b
INAVA,inavaa
INAVA,inavab
NSMCE1,nsmce1
STEAP2,steap2
HIGD1C,higd1a
IL12A,il12a
IL12A,zmp:0000001127
CLEC1A,si:dkey-26c10.5
CLEC1A,si:ch211-170d8.8
CLEC1A,BX682234.1
CLEC1A,si:ch211-193e13.5
MTMR1,mtmr1b
MTMR1,mtmr1a
BRCA2,brca2
NDUFV2,ndufv2
SLC24A3,slc24a3
MYO1G,MYO1G
FKRP,fkrp
CNOT6,cnot6b
CNOT6,cnot6a
RAD54L2,rad54l2
RBM12,rbm12
TTYH2,ttyh2
TTYH2,ttyh2l
UTY,kdm6a
TFEC,tfec
KIF21B,kif21b
PMM2,pmm2
TIMMDC1,timmdc1
AL109827.1,nfs1
C2orf76,zgc:101851
NFS1,nfs1
MOV10,mov10b.1
MOV10,mov10b.2
MOV10,mov10a
TEX264,tex264a
Z83844.1,nol12
CYP4B1,cyp4f3
PTPRU,ptprub
ACAT1,acat1
LRRC9,lrrc9
